Protein	ctrl_CS52684_pos_SWATH-CS52684	ctrl_CS53088_pos_SWATH-CS53088	ctrl_CS53236_pos_SWATH-CS53236	ctrl_CS53827_pos_SWATH-CS53827	ctrl_CS53970_pos_SWATH-CS53970	ctrl_CS55606_pos_SWATH-CS55606	ctrl_CS55847_pos_SWATH-CS55847	ctrl_CS56148_pos_SWATH-CS56148	ctrl_CS56182_pos_SWATH-CS56182	ctrl_CS56422_pos_SWATH-CS56422	ctrl_CS56891_pos_SWATH-CS56891	ctrl_CS57315_pos_SWATH-CS57315_pos_SWATH	ctrl_CS58504_pos_SWATH-CS58504	ctrl_CS60089_pos_SWATH_2-CS60089_pos_SWATH	ctrl_CS60106_pos_SWATH-CS60106_pos_SWATH	ctrl_CS60365_pos_SWATH-CS60365	ctrl_CS60557_pos_SWATH-CS60557	ctrl_CS60976_pos_SWATH-CS60976	ctrl_CS61323_pos_SWATH-CS61323	ctrl_CS61791_pos_SWATH-CS61791	PCV_PH697021_pos_SWATH-PH697021	PCV_PH697025_pos_SWATH-PH697025	PCV_PH697026_pos_SWATH-PH697026	PCV_PH697043_pos_SWATH-PH697043	PCV_PH697053_pos_SWATH_2-PH697053	PCV_PH697071_pos_SWATH-PH697071	CNV_PH697072_pos_SWATH-PH697072	CNV_PH697073_pos_SWATH-PH697073	PCV_PH697085_pos_SWATH-PH697085_pos_SWATH	CNV_PH697097_pos_SWATH-PH697097	PCV_PH697098_pos_SWATH-PH697098	PCV_PH697111_pos_SWATH-PH697111	PCV_PH697115_pos_SWATH-PH697115_pos_SWATH	CNV_PH697119_pos_SWATH_2-PH697119	CNV_PH697122_pos_SWATH-PH697122	CNV_PH697129_pos_SWATH-PH697129	CNV_PH697140_pos_SWATH-PH697140_pos_SWATH	PCV_PH697141_pos_SWATH-PH697141	CNV_PH697146_pos_SWATH-PH697146_pos_SWATH	PCV_PH697154_pos_SWATH-PH697154_pos_SWATH	CNV_PH697159_pos_SWATH-PH697159	PCV_PH697165_pos_SWATH-PH697165_pos_SWATH	CNV_PH697172_pos_SWATH-PH697172	PCV_PH697182_pos_SWATH-PH697182	CNV_PH697184_pos_SWATH_2-PH697184	PCV_PH697186_pos_SWATH-PH697186	PCV_PH697187_pos_SWATH-PH697187	PCV_PH697206_pos_SWATH-PH697206_pos_SWATH	CNV_PH697211_pos_SWATH-PH697211	CNV_PH697215_pos_SWATH-PH697215	CNV_PH697217_pos_SWATH-PH697217	PCV_PH697247_pos_SWATH-PH697247_pos_SWATH	CNV_PH697253_pos_SWATH-PH697253	PCV_PH697257_pos_SWATH-PH697257	CNV_PH697272_pos_SWATH-PH697272	PCV_PH697285_pos_SWATH-PH697285	CNV_PH697287_pos_SWATH-PH697287_pos_SWATH	CNV_PH697289_pos_SWATH-PH697289	CNV_PH697291_pos_SWATH-PH697291	CNV_PH697338_pos_SWATH_2-PH697338	RT
552_C27H40O5^M+K;C23H41O7P^M+Na;C25H39O7P^M+H;C30H36O4^M+Na	17173.1	11796.0	1896.75	21192.0	11179.5	12923.6	16266.2	10358.8	16620.5	14601.9	508.726	11951.1	15318.5	6676.28	19898.9	4737.93	19529.3	16484.8	18254.5	12305.4	455.168	1111.02	10589.9	13926.9	283.185	14304.0	12329.5	16101.7	740.215	16665.4	20549.7	9185.85	20498.9	25210.3	16989.7	10737.0	20739.5	14634.1	19009.3	23677.3	17250.4	6919.51	765.818	13012.7	21711.7	682.36	28259.8	9845.16	1246.63	5759.29	1217.66	21812.0	9875.28	6652.58	821.7289999999999	17959.3	29340.3	22345.2	15038.2	24266.0	295.75064062499996
554_C27H42O4^M+H	73773.3	36013.5	63940.6	60803.9	60429.2	64799.3	47136.5	63856.2	65982.1	58065.9	59516.5	44822.2	52867.6	69947.8	90763.8	74695.8	57925.2	43846.6	73983.8	57625.8	42501.2	73543.3	58995.3	39773.6	86544.2	35881.2	65736.7	32428.0	48288.8	53701.3	37328.5	90764.6	30523.6	65638.2	36550.2	100402.0	65050.2	50527.8	49842.0	117402.0	61912.0	82195.9	68648.5	69847.5	54936.0	60496.8	36610.9	101173.0	40802.8	34402.4	86340.4	64391.5	30955.8	59961.4	43068.1	45244.5	50046.1	56114.4	60976.6	44812.3	920.977078125
556_C27H45O10P^M+Na;C33H34N4O6^M+H	101438.0	47575.1	116499.0	129880.0	189420.0	47501.9	28379.2	66771.0	132028.0	255267.0	47794.1	42504.1	94713.5	8715.92	31379.2	136302.0	150759.0	92843.8	150081.0	93634.9	73367.8	238351.0	24629.0	97749.2	398271.0	397304.0	202408.0	12408.5	176111.0	115170.0	35672.5	174778.0	73475.7	51413.2	181352.0	47315.9	43837.4	51713.8	98883.1	220065.0	88750.0	63206.1	172646.0	186903.0	53671.6	17532.6	54942.2	115066.0	48155.1	107619.0	518217.0	95501.9	38317.3	112953.0	82954.4	41180.8	447698.0	1549.39	140218.0	47728.5	787.584921875
558_C27H47O10P^M+Na;C30H42O10^M+Na;C32H40O10^M+H;C33H36N4O6^M+H	263379.0	135513.0	289565.0	246038.0	590707.0	157528.0	128638.0	99600.7	353523.0	297373.0	607126.0	214631.0	261204.0	60866.9	275397.0	264979.0	257537.0	272351.0	497722.0	592210.0	707447.0	218143.0	80063.2	263836.0	1357000.0	37555.0	370961.0	39602.6	767383.0	1364820.0	497508.0	711345.0	892719.0	216838.0	776137.0	637225.0	654289.0	742249.0	50170.0	174713.0	795161.0	442622.0	1090590.0	457857.0	579624.0	928976.0	512355.0	2044160.0	14025.5	67457.0	337742.0	845543.0	306658.0	165474.0	493187.0	663948.0	639466.0	271.51599999999996	925104.0	242248.0	691.90909375
560_C27H49N9O10S2^M+H	48907.6	19245.0	13478.4	17861.6	12869.5	6410.16	25200.4	26202.3	14176.6	8061.7	19963.2	5878.03	11552.4	28470.7	11127.4	21545.5	32785.9	20660.6	10198.7	2698.47	1710.04	10578.0	1697.53	14759.8	26132.6	1210.17	3376.96	2939.13	1072.49	1047.5	11231.4	61.7911	1519.69	4632.36	853.692	8851.58	14303.7	1011.89	6937.69	2388.45	24400.4	22670.5	12540.8	12958.4	42819.3	5137.41	2608.79	2785.14	2967.12	35218.6	11838.0	992.7919999999999	820.122	18296.4	4236.17	2483.31	1699.62	4834.99	1203.7	4296.37	520.0505625000001
562_C27H55O11P^M+H;C33H56O6^M+K;C29H57O8P^M+Na;C40H52O^M+K	2612.99	5816.5	21050.4	4962.3	5439.22	4318.18	4312.1	4378.58	1647.34	14150.0	11441.5	2069.18	1226.99	878.326	6943.98	3091.06	3774.37	3460.88	3950.76	4115.82	10162.7	4508.38	3630.68	4597.43	7541.88	1467.03	5299.13	1371.72	2759.33	13415.5	7190.33	6617.25	1619.0	1461650.0	4342.39	2806.4	3208.2	1731.26	1219.66	2953.0	2013.42	1900.62	973.8660000000001	1450140.0	822033.0	774165.0	2778.47	464115.0	736446.0	778316.0	1181070.0	409804.0	291573.0	341825.0	346407.0	905180.0	969310.0	1039350.0	762697.0	295671.0	676.7581718749999
564_C27H56NO7P^M+Na	4993.86	4480.03	1914.65	2695.96	6239.78	6799.33	8724.23	4548.28	1300.75	10215.6	7264.44	7235.41	5501.3	14711.3	3211.83	10857.8	12056.5	3406.88	6215.19	8281.87	3670.12	8926.22	5286.52	5111.48	9728.43	9541.56	3682.89	10325.3	4745.99	2308.5	3603.28	2330.23	1367.63	1559620.0	5155.47	7528.64	3518.94	1591.56	3290.06	2256.67	2779.23	1618.28	4313.79	1472950.0	912438.0	764682.0	1682.8	575005.0	810019.0	886123.0	1022000.0	532268.0	356306.0	426430.0	432936.0	1142780.0	816429.0	1281400.0	838905.0	466139.0	665.2036406249999
566_C27H58NO6P^M+Na	46490.5	31567.0	112212.0	46072.7	47412.2	47508.0	7306.51	66685.3	49504.0	68263.0	97969.7	29893.8	10661.7	63199.6	47487.8	70268.3	74677.3	8610.65	60138.6	65627.5	57010.1	43186.4	42799.8	37602.3	78500.7	79671.0	116917.0	52111.9	69945.8	68786.6	41881.3	69333.9	8630.98	12201.7	22440.9	10566.1	31905.4	27253.5	12793.5	23044.3	4578.22	21530.8	22309.3	14748.6	4975.39	6363.81	14831.8	9211.22	6085.53	8169.13	10764.7	3672.84	3020.7	4122.93	5701.16	5955.53	7473.78	2102.74	7402.92	5073.91	655.943421875
568_C27H58NO7P^M+Na	22888.3	25312.3	48768.3	40375.2	25501.6	21394.2	19232.6	29649.7	29330.8	46952.9	48695.8	25735.4	30985.8	31560.5	25024.1	31262.5	34676.2	27245.2	27597.9	28536.4	29191.6	37977.4	21438.3	21048.2	28771.2	42499.9	77749.1	38127.6	36426.6	30639.6	24251.8	29475.0	883.862	204639.0	7683.72	2157.15	12332.2	10908.0	6567.01	12365.6	11130.3	13798.5	10099.8	215666.0	2017.24	1050.6	4139.19	54654.7	66924.5	87722.9	119896.0	47246.6	852.424	41582.2	67565.9	127865.0	89086.2	177597.0	93560.7	2157.83	618.72984375
56_C11H21NO7^M+Na	11316.2	5418.98	6999.44	12540.0	5367.72	3845.59	11605.7	9444.98	14814.4	6460.01	9555.61	5702.92	11933.0	11913.6	10084.7	7154.62	12908.4	12106.5	13504.8	8759.46	7815.81	14979.6	4208.67	2550.91	7158.05	13027.4	8892.45	20457.3	8809.22	6150.07	4245.31	15048.1	6694.63	20875.0	2032.62	9744.27	4402.56	6370.27	2147.14	5637.26	7164.51	15603.5	8404.47	16755.0	7239.17	10507.8	7442.97	15393.2	8643.7	18826.6	12178.6	26506.6	14090.6	28443.4	19181.5	13963.8	9256.74	10779.2	9516.82	10099.4	82.0513390625
570_C28H30N2O2^M+Na;C22H34O8^M+Na;C24H32O8^M+H	2036.76	6796.55	12982.1	5687.94	7159.54	10249.8	1175.69	3362.22	12907.5	4493.83	1534.68	5636.18	9414.45	13821.9	227.472	1814.12	4464.61	3083.2	2518.48	4401.16	6409.68	9367.01	10935.3	19373.7	17915.6	3503.9	3949.38	12910.2	3210.21	1573.27	4109.14	3091.16	6730.78	220.51	1653.68	7443.84	2208.43	2946.59	1187.27	10885.6	8531.81	6929.28	28.448	10189.2	962.199	1567.62	1145.14	409.417	9339.84	2219.88	2766.15	113.792	6533.36	6119.84	4606.82	142.24	217.588	856.885	58.1866	567.000911712646	528.43790625
572_C28H32O6^M+H;C27H38O4^M+K;C21H36O11^M+H;C24H43BrO2^M+Na	12845.4	1695.72	34248.4	23043.4	49620.6	16794.4	19768.8	20325.0	37710.5	19049.5	13953.7	1913.39	18937.2	15978.6	47276.8	47235.4	20029.0	21002.4	9936.53	3333.16	2780.94	44738.4	1506.93	26082.5	31601.3	1270.58	494.102	3967.15	752.6510000000001	2641.7	10293.8	37593.6	596.057	1552.65	255.524	17783.1	18463.1	511.756	19417.6	6325.88	12800.9	1952.87	58768.1	23751.4	48215.5	3183.14	6583.52	6583.83	929.306	56209.9	24967.6	142.17700000000002	821.977	37614.7	4831.96	209.615	1562.88	4475.6	722.8589999999999	9484.76	505.389828125
574_C28H33ClN2^M+K;C21H36O9^M+K;C24H32O8^M+Na;C26H30O8^M+H	1001.2	351.904	2264.25	4610.82	3505.16	6147.38	1826.6	6569.97	3376.0	11079.2	4507.05	874.1419999999999	2249.33	1354.13	2550.74	341.38599999999997	1307.73	2704.54	1535.47	5833.82	18620.1	5104.5	483.43800000000005	3193.02	11066.3	113.792	13364.7	11581.3	7518.73	23910.7	19274.8	2202.68	14719.1	2556.98	18431.6	7541.19	14465.8	13549.7	5571.11	5882.18	4184.27	113.792	8623.77	6295.8	6709.38	5319.13	10049.5	10129.9	8989.84	3991.46	8298.9	15769.6	8239.19	8000.93	5042.47	38265.3	72181.7	17363.3	25907.9	3433.45	238.54840625000003
576_C28H33O16^M+Na	64330.9	56.8412	18672.7	14469.3	7537.89	5615.27	9697.64	16017.3	22363.0	7719.13	6283.0	17293.1	7695.33	3255.67	19538.4	1301.51	4290.53	1562.92	17916.2	3179.97	61369.5	7315.11	21017.5	5092.66	3727.61	108662.0	14440.7	56.000919342040994	39836.3	6503.59	12333.4	2409.06	52524.7	1931.39	2385.22	15216.8	5039.84	6099.84	28178.2	10223.5	9577.95	35724.0	54359.7	3755.41	5668.46	4572.06	1958.83	23851.0	6736.48	18338.7	12655.7	1781.15	11693.1	5078.09	3995.57	8480.17	7856.25	5118.33	32089.7	4415.86	621.868734375
578_C28H48O5^M+K;C31H44O4^M+Na;C24H49O7P^M+Na;C29H46F2O2^M+K	1721.84	2807.39	2495.62	3264.37	3695.3	2886.01	3813.06	4183.49	2709.39	2576.7	2594.57	3376.32	3138.57	1831.21	2467.11	7131.9	2804.1	2886.82	2364.91	4551.17	4253.2	2581.48	4120.19	2107.08	3902.05	2653.98770904541	4623.6	2848.01	2498.67	2587.54	2835.7	3196.56	1658.99	127582.0	3568.5	6005.81	2922.76	4146.38	2808.72	255.64	2515.15	2562.26	2395.16	210217.0	290835.0	114140.0	2901.91	112460.0	186329.0	986325.0	116539.0	122844.0	117340.0	93676.0	143175.0	198615.0	102283.0	181717.0	149933.0	138846.0	515.4684218750001
580_C28H50NO7P^M+Na;C32H49NO5^M+K	85454.0	292426.0	296272.0	247004.0	46633.4	322396.0	217708.0	322093.0	258776.0	280075.0	368145.0	219860.0	279724.0	233012.0	33763.1	205169.0	368869.0	37421.9	33813.1	228386.0	380235.0	72150.5	44888.7	328154.0	556174.0	46232.9	429570.0	278458.0	198750.0	374599.0	79492.3	35177.3	496210.0	293371.0	443480.0	238903.0	328903.0	433498.0	326416.0	38995.0	42957.1	49624.5	264438.0	303445.0	333714.0	61212.2	382998.0	566480.0	485196.0	254584.0	25743.8	66897.8	460159.0	310971.0	30827.3	55322.6	61164.0	239904.0	44062.2	274729.0	885.1401718750001
582_C28H52NO7P^M+Na;C30H50NO7P^M+H	2102090.0	1532090.0	1042260.0	814749.0	1374760.0	1492950.0	1039650.0	1300050.0	1264740.0	1183830.0	1474530.0	1144110.0	1116140.0	964134.0	972220.0	1261250.0	1437810.0	1482890.0	1137670.0	778444.0	1616040.0	1699260.0	1389270.0	1314700.0	1708910.0	2226280.0	1794570.0	1043210.0	944440.0	1345570.0	2027370.0	1176070.0	1787090.0	1147690.0	1787000.0	979278.0	1486560.0	2020010.0	1522120.0	1203450.0	1387130.0	1436290.0	1493780.0	1275020.0	1865000.0	2532790.0	1536180.0	2389220.0	1658370.0	1194260.0	1365820.0	1828280.0	1531060.0	1244780.0	942179.0	1656820.0	1449230.0	980999.0	1520580.0	1242830.0	887.47878125
584_C28H54NO7P^M+H;C26H56NO7P^M+Na	3382.28	3741.56	6246.06	5818.9	3917.2	3223.81	6101.72	5111.27	4582.71	4311.37	3541.51	3132.14	3463.54	5074.91	3759.84	9385.96	4872.06	3542.06	4528.15	5068.73	1434.65	3705.26	4557.48	5388.87	6153.79	4269.45	3244.97	4207.53	3894.49	4079.15	4997.85	5890.81	3759.12	146385.0	4140.24	1874.52	3391.13	5187.1	4566.71	4453.7	3563.82	3546.44	1969.24	45690.0	131039.0	96920.8	3546.59	107717.0	150758.0	86270.0	122990.0	104651.0	111758.0	83414.9	129889.0	166695.0	113885.0	138540.0	105093.0	125100.0	514.954875
586_C28H54NO7P^M+Na;C30H52NO7P^M+H;C37H47NO4^M+H	1088960.0	571499.0	376276.0	323080.0	742350.0	703284.0	560477.0	597789.0	448385.0	476276.0	683763.0	517370.0	368239.0	389434.0	652845.0	737249.0	549663.0	604969.0	466644.0	359980.0	641128.0	876806.0	552163.0	473440.0	836124.0	845548.0	718005.0	308170.0	514942.0	547962.0	976469.0	578208.0	582839.0	606380.0	716292.0	447289.0	631088.0	766607.0	762015.0	618519.0	996261.0	472555.0	720763.0	650108.0	773862.0	1228920.0	887914.0	905239.0	862894.0	284918.0	486516.0	865663.0	572342.0	393606.0	461683.0	652436.0	612119.0	464602.0	858634.0	450493.0	901.688734375
588_C28H54NO8P^M+H	14803.4	15923.9	19776.4	14235.8	17623.9	15520.1	20240.4	28022.1	15624.3	16201.8	14506.4	13083.2	13657.0	14133.7	12467.5	29726.2	13648.8	17049.5	15415.1	20577.2	11947.4258336552	14918.5	16183.9	18457.7	23951.2	13249.2	19647.6	17238.2	16267.7	15676.4	15617.2	27443.8	9638.05	671647.0	22400.5	24093.2	15446.1	19612.6	14800.7	13844.7	18974.6	11257.1	12360.3	911854.0	1001900.0	487586.0	12321.6	611976.0	720108.0	1465410.0	592770.0	551113.0	555840.0	472272.0	728864.0	720421.0	446010.0	699836.0	659540.0	671990.0	534.1581718750001
58_C11H23N3O2^M+H	10021.7	12836.6	16571.4	10180.6	9219.47	8841.51	8571.8	13879.7	9397.55	17486.9	10564.9	12543.1	15480.3	9639.42	21646.1	10640.5	10172.0	11396.8	11730.5	10414.9	10651.4	10530.5	10993.9	11042.0	13146.8	8712.3	11574.5	12470.7	13474.3	12508.7	11154.5	11840.4	9494.42	13139.7	11082.8	12375.3	11863.7	8710.35	9211.79	11411.2	4972.38	11571.4	12138.5	12834.4	8405.46	11696.4	11480.3	11479.6	4555.93	16089.7	12002.4	10133.9	12058.2	13969.5	21017.5	17106.5	12092.0	12460.3	10939.3	13786.0	279.90325
590_C28H54NO8P^M+K	5035.89	29034.0	20384.8	7447.69	23086.9	11526.9	5573.82	2742.8	24752.7	35729.3	59517.0	29617.5	25650.7	3343.9	8274.71	8180.02	3899.24	4089.65	695.637	3617.31	482.009	43362.2	399.25199999999995	23188.7	9272.23	1739.86	1891.82	6416.22	284.509	2854.2	26074.7	681.548	851.165	38224.5	2300.22	31512.6	93682.3	1093.63	13476.0	31019.7	23984.4	23529.7	21710.5	14711.8	74656.2	26810.7	2648.06	34119.3	4584.23	13363.7	31013.3	3055.46	525.85	10294.4	53116.2	2261.01	1628.7	9761.49	10985.9	35462.2	339.76710937499996
592_C28H56NO7P^M+H	532670.0	192525.0	294948.0	195062.0	466456.0	282989.0	209664.0	225034.0	191200.0	213681.0	336460.0	286771.0	172714.0	347652.0	291714.0	341362.0	187016.0	288314.0	203433.0	193841.0	418408.0	588550.0	472340.0	197110.0	417027.0	540617.0	465613.0	428840.0	419793.0	543740.0	769644.0	501282.0	519214.0	291118.0	535478.0	360568.0	356024.0	437859.0	345339.0	258358.0	302471.0	303591.0	212017.0	230858.0	475666.0	774337.0	428144.0	650434.0	549074.0	145982.0	237129.0	467655.0	566229.0	243392.0	170873.0	728236.0	1020500.0	542421.0	380080.0	486250.0	980.1880000000001
594_C28H56NO7P^M+Na;C30H54NO7P^M+H	371365.0	135381.0	169873.0	222679.0	300001.0	203192.0	262856.0	328804.0	269516.0	199859.0	258459.0	98937.8	207328.0	314960.0	441827.0	423333.0	198259.0	249804.0	160564.0	200298.0	310651.0	525585.0	396199.0	234146.0	297942.0	317763.0	139120.0	281379.0	300682.0	371303.0	708317.0	373957.0	258153.0	180731.0	196543.0	282963.0	135655.0	179653.0	325631.0	291788.0	247765.0	173730.0	185353.0	154116.0	438951.0	450480.0	229973.0	345957.0	389315.0	91760.6	275890.0	391039.0	291262.0	180773.0	423501.0	327517.0	339810.0	333885.0	424516.0	165890.0	931.4351093750001
596_C29H48O4^M+K;C32H44O3^M+Na;C28H51BrO2^M+H	3656.99	972.262	6005.4	7404.33	1642.2	4823.46	7450.41	1136.73	3059.21	4157.78	2272.28	2837.52	4024.07	2585.79	2204.52	9806.58	6725.52	3120.64	3825.24	1701.29	4249.93	10122.9	2275.13	2866.95	2450.49	1788.94	2461.98	1844.04	4480.03	2032.18	2866.07	11323.5	711.2	109775.0	8401.15	2978.95	906.5160000000001	3769.14	1447.19	2640.8	994.664	3377.88	659.372	75931.2	50146.8	32060.2	533.469	26636.3	42414.9	52569.2	54673.8	26118.3	20679.8	53738.3	70340.9	62142.6	47966.7	67959.9	48422.0	27974.3	657.9596562500001
598_C29H53NO4^M+K;C25H54NO6P^M+Na	39961.8	38159.2	36043.8	20500.0	29388.8	4487.0	29642.6	4400.58	937.26	50286.2	59749.5	26888.0	36466.1	36603.2	38916.9	41178.4	43031.0	18571.3	14391.8	33440.2	39930.0	38427.5	24985.7	31718.1	39619.6	61276.1	96189.6	59456.8	39319.6	37061.2	21243.1	42782.0	768.091	114465.0	10753.9	14346.6	454.88800000000003	13386.8	853.044	1789.8	937.692	13438.4	2551.32	182333.0	2525.8	104401.0	8841.29	821.944	113813.0	429112.0	182318.0	63789.7	85187.9	1703.47	9517.16	88041.5	112381.0	628092.0	12797.5	3234.23	608.842828125
600_C29H59O11P^M+H;C34H56O8^M+Na;C37H52O6^M+Na;C38H56O4^M+K;C31H61O7P^M+K;C32H54O11^M+H	20474.7	14245.2	24475.9	36360.0	16191.0	20168.0	15744.1	27314.3	37314.9	29644.8	45537.4	18644.4	36826.4	25324.8	34613.2	14579.2	46669.4	34825.9	25158.0	19926.7	60112.8	26210.7	80905.0	23018.6	64005.9	35926.8	39152.7	62536.3	40298.7	16521.8	22652.2	28193.3	16506.7	14361.8	99870.3	15277.2	44792.6	24692.7	46950.5	43371.1	11456.7	43803.2	37855.3	37026.1	18833.5	20700.8	19362.6	15025.9	28988.8	54706.9	52672.7	22162.9	11958.7	30839.7	50555.2	23060.3	14784.1	114029.0	42138.4	24690.0	725.0772187499999
602_C29H62NO7P^M+Na	43804.7	47797.1	115558.0	39797.4	15377.0	20852.0	25373.4	27581.4	61554.3	49527.6	86904.6	7485.79	28357.3	47543.4	17991.6	53844.9	65782.5	17164.7	35505.0	35455.0	46022.5	54984.7	44210.3	24022.0	68170.2	62422.3	156842.0	78843.6	42700.5	67132.8	19841.1	29073.2	11853.4	10957.1	5674.41	24769.1	3546.41	23860.2	2410.47	28245.2	5186.96	3489.96	26457.4	12021.8	7533.64	5216.05	4058.91	5786.62	6108.27	5557.2	6239.14	5716.96	3485.14	2251.2	3754.28	5248.22	6556.88	9291.05	10125.2	4541.52	660.771828125
604_C30H30O11^M+H;C25H36O12^M+K;C27H30F6N2O2^M+K;C28H32O11^M+Na	2244.81	8184.32	3163.37	10785.8	2635.86	2893.07	2780.04	5016.4	170.502	17160.4	1703.06	5709.22	14478.1	6272.08	15792.5	7295.15	4400.38	3278.0	7735.2	2373.62	19957.6	5712.73	5497.71	7499.71	2964.99	3291.95	6815.49	5813.52	3939.38	21018.7	5698.9	2095.1	8607.42	2772.53	6681.46	16315.0	5629.59	3012.24	12619.3	7102.72	781.8969999999999	10112.0	10785.7	13920.9	2940.71	5671.21	7223.84	1503.5	7194.44	20125.4	5282.12	1128.71	2257.12	1107.27	937.082	2227.09	11766.8	5811.33	10669.4	4518.02	398.510796875
606_C30H32O10S^M+K;C27H26O17^M+H	1943.77	47490.2	10979.8	35398.6	1266.09	14571.5	9767.66	11395.3	43689.3	710.1560000000001	13798.1	30508.4	5008.62	33002.7	5508.89	35028.6	4697.27	1606.69	44021.0	1762.91	14138.6	980.966	1220.35	12444.2	14908.5	966.56	107819.0	29526.7	22477.0	19259.1	3535.95	7226.99	90346.7	3008.77	1489.83	5374.41	30529.0	3460.18	25169.4	526.456	52044.2	143585.0	23419.9	1106.53	540.246	9505.03	15348.7	583.254	398.412	3899.47	3090.34	1165.61	10320.1	53016.1	57059.4	1223.52	2571.27	2909.63	4125.66	113.736	423.12095312499997
608_C30H42O11^M+Na	2686.67	10426.5	909.828	7501.61	27974.0	9249.14	366.19199999999995	6429.32	6706.05	14241.0	13901.1	5249.02	11296.3	5575.73	3203.13	2302.99	4651.87	2216.76	5675.4	9216.47	48515.7	35090.5	30226.2	53969.0	114458.0	52648.1	49606.4	27803.8	27452.7	133418.0	57112.3	19366.0	23771.7	10646.3	51784.5	66407.4	22670.8	41663.5	52010.2	58298.3	35196.5	10473.3	63010.5	13653.1	46266.0	15915.0	20948.5	176085.0	18550.5	5889.62	10066.2	32317.1	5481.99	5121.71	33263.0	35906.8	34166.6	12656.5	51902.9	10100.7	578.344625
60_C11H23N5O3S^M+Na;C15H21NO7^M+H	16291.3	72284.0	2240.89	4856.12	41808.7	35663.7	3322.72	15213.1	25510.8	24424.0	14514.1	88454.6	76265.1	19514.2	32519.4	1194.05	6437.44	17082.9	10819.7	81606.8	56659.7	8872.65	38730.6	12499.2	11386.6	16720.5	98436.5	113254.0	16733.3	37487.6	33661.6	101447.0	66602.5	156208.0	81675.2	46562.2	39112.6	75505.0	3831.29	13508.1	11062.2	40843.5	5479.23	39423.6	2615.41	12328.5	12483.1	7814.56	20367.7	22748.5	11348.5	136135.0	11505.5	22807.2	24256.6	20019.8	5815.3	98846.4	42899.0	8942.39	217.4983125
610_C30H42O11^M+Na	71844.0	81145.1	79618.8	86605.4	124280.0	85054.6	47835.6	107752.0	77651.3	149081.0	77349.0	83828.3	108595.0	62141.1	48295.4	50757.4	135138.0	64064.0	108484.0	98343.1	144217.0	94931.9	30792.5	80732.7	205982.0	13747.2	182726.0	27418.4	272836.0	202699.0	52875.3	274337.0	247298.0	81879.0	239304.0	145061.0	113868.0	167618.0	11181.9	34162.8	97017.1	87852.8	196968.0	127791.0	82651.3	50904.1	105387.0	9146.08	17736.4	51681.0	138435.0	180388.0	69151.0	54871.1	100030.0	213822.0	423018.0	3385.15	270172.0	68553.7	770.562109375
612_C30H45NO3^M+K;C23H50NO6P^M+K	966.3589999999999	852.544	2053.79	1479.79	1853.4	802.587	2073.23	1882.05	562.923	722.405	523.331	108.60700000000001	1301.65	852.703	159.44299999999998	1453.36	1295.91	1204.23	1221.51	1075.05	204.24200000000002	1035.36	887.457	1553.75	2193.31	301.353	1187.64	1103.3	284.464	1448.36	388.08	2385.95	693.7739999999999	258704.0	2140.58	893.2639999999999	637.24	28.42	1070.77	693.069	1051.71	505.43300000000005	1480.28	365038.0	427629.0	115428.0	113.848	171220.0	224249.0	161350.0	256866.0	98498.1	156725.0	101418.0	210237.0	208709.0	80730.5	234408.0	100077.0	197415.0	541.275
614_C30H47NO4S^M+H;C24H50NO7P^M+Na;C26H48NO7P^M+H	360508.0	227036.0	145215.0	154257.0	641170.0	391617.0	144457.0	340435.0	501900.0	198193.0	528860.0	391039.0	167033.0	336176.0	336916.0	486999.0	307613.0	296375.0	425194.0	170959.0	533863.0	328425.0	363411.0	282897.0	445341.0	460191.0	401847.0	265405.0	595844.0	297646.0	651414.0	536590.0	280736.0	241002.0	354318.0	385244.0	719205.0	311056.0	397855.0	307501.0	452138.0	470444.0	322716.0	286357.0	598219.0	449200.0	478127.0	442827.0	459329.0	192055.0	196122.0	405263.0	417810.0	275851.0	373148.0	251076.0	685531.0	323739.0	301932.0	802935.0	859.132046875
616_C30H48O10^M+Na;C33H42N4O6^M+H	141494.0	1504.44	7577.35	21074.1	62422.1	15468.5	10668.0	12241.8	36868.8	89273.5	4324.97	10698.2	52331.9	9402.86	23158.6	6808.05	5664.55	7737.65	11831.2	18003.1	736762.0	51985.2	88211.0	10301.5	50164.2	303588.0	128581.0	557968.0	10993.3	89876.5	18608.3	86457.4	97738.2	14839.8	320605.0	24166.3	13682.2	5475.45	86701.6	60561.7	14829.8	49247.2	15756.8	1970.1	7601.15	20026.4	28397.5	6869.27	65337.1	3273.98	33075.0	117615.0	4180.12	115824.0	65280.3	25625.1	36722.7	176126.0	57770.2	12749.2	620.11709375
618_C30H52O6^M+K;C26H53O8P^M+Na;C28H55O5As^M+H;C37H48O^M+K	2220.39	2250.32	2962.01720428467	2072.02	2890.04	1968.76	3318.8	1871.21	2671.77	1533.34	1567.01943969727	882.0	2704.57	1881.91	2141.89	4345.98	2183.69	1704.82	2491.89	2629.32	653.936	2356.11	2317.82	3228.59	2815.71	3206.47	4159.18	1050.63	3469.54	2992.74	2244.13	3179.08	1785.66	172817.0	2957.43	2707.26	3360.62	4195.82	1635.63	2067.28	2773.09	1864.61	1543.99	253326.0	314616.0	122702.0	2491.04	143299.0	180778.0	602665.0	163818.0	116185.0	117844.0	105146.0	188634.0	210474.0	110252.0	183535.0	148619.0	153166.0	535.384125
